time_s	force_N	net_thrust_N
8.390625	2.136767	2.056170
8.393750	1.373810	1.293213
8.396875	2.136767	2.056170
8.400000	1.755289	1.674691
8.403125	1.373810	1.293213
8.406250	0.610853	0.530255
8.409375	0.992331	0.911734
8.412500	0.992331	0.911734
8.415625	0.992331	0.911734
8.418750	0.992331	0.911734
8.421875	1.755289	1.674691
8.425000	1.373810	1.293213
8.428125	1.373810	1.293213
8.431250	1.373810	1.293213
8.434375	1.755289	1.674691
8.437500	1.755289	1.674691
8.440625	1.373810	1.293213
8.443750	1.755289	1.674691
8.446875	0.610853	0.530255
8.450000	0.610853	0.530255
8.453125	0.992331	0.911734
8.456250	0.992331	0.911734
8.459375	1.373810	1.293213
8.462500	1.755289	1.674691
8.465625	0.992331	0.911734
8.468750	0.992331	0.911734
8.471875	1.373810	1.293213
8.475000	0.992331	0.911734
8.478125	1.373810	1.293213
8.481250	0.992331	0.911734
8.484375	0.610853	0.530255
8.487500	1.373810	1.293213
8.490625	0.610853	0.530255
8.493750	-0.152105	-0.232702
8.496875	0.229374	0.148777
8.500000	-0.152105	-0.232702
8.503125	1.373810	1.293213
8.506250	0.992331	0.911734
8.509375	0.610853	0.530255
8.512500	0.992331	0.911734
8.515625	0.992331	0.911734
8.518750	1.373810	1.293213
8.521875	1.755289	1.674691
8.525000	1.373810	1.293213
8.528125	0.992331	0.911734
8.531250	1.373810	1.293213
8.534375	0.229374	0.148777
8.537500	1.373810	1.293213
8.540625	1.373810	1.293213
8.543750	0.992331	0.911734
8.546875	0.992331	0.911734
8.550000	0.610853	0.530255
8.553125	0.992331	0.911734
8.556250	0.992331	0.911734
8.559375	0.992331	0.911734
8.562500	0.992331	0.911734
8.565625	1.373810	1.293213
8.568750	0.992331	0.911734
8.571875	0.610853	0.530255
8.575000	0.229374	0.148777
8.578125	0.610853	0.530255
8.581250	0.992331	0.911734
8.584375	0.992331	0.911734
8.587500	1.373810	1.293213
8.590625	0.992331	0.911734
8.593750	0.992331	0.911734
8.596875	1.373810	1.293213
8.600000	0.610853	0.530255
8.603125	0.992331	0.911734
8.606250	0.610853	0.530255
8.609375	1.373810	1.293213
8.612500	0.610853	0.530255
8.615625	-0.533584	-0.614181
8.618750	-0.533584	-0.614181
8.621875	0.610853	0.530255
8.625000	0.610853	0.530255
8.628125	0.992331	0.911734
8.631250	0.992331	0.911734
8.634375	1.755289	1.674691
8.637500	0.229374	0.148777
8.640625	0.229374	0.148777
8.643750	0.610853	0.530255
8.646875	0.610853	0.530255
8.650000	0.992331	0.911734
8.653125	0.229374	0.148777
8.656250	0.992331	0.911734
8.659375	0.610853	0.530255
8.662500	0.992331	0.911734
8.665625	1.373810	1.293213
8.668750	0.229374	0.148777
8.671875	0.610853	0.530255
8.675000	0.992331	0.911734
8.678125	0.229374	0.148777
8.681250	0.992331	0.911734
8.684375	0.992331	0.911734
8.687500	0.992331	0.911734
8.690625	0.992331	0.911734
8.693750	0.992331	0.911734
8.696875	1.373810	1.293213
8.700000	0.992331	0.911734
8.703125	0.229374	0.148777
8.706250	0.229374	0.148777
8.709375	1.755289	1.674691
8.712500	0.610853	0.530255
8.715625	1.373810	1.293213
8.718750	0.610853	0.530255
8.721875	0.610853	0.530255
8.725000	0.610853	0.530255
8.728125	0.610853	0.530255
8.731250	1.373810	1.293213
8.734375	1.373810	1.293213
8.737500	-0.152105	-0.232702
8.740625	-0.152105	-0.232702
8.743750	0.229374	0.148777
8.746875	0.610853	0.530255
8.750000	0.992331	0.911734
8.753125	0.229374	0.148777
8.756250	0.229374	0.148777
8.759375	0.992331	0.911734
8.762500	0.610853	0.530255
8.765625	1.373810	1.293213
8.768750	0.610853	0.530255
8.771875	1.373810	1.293213
8.775000	0.992331	0.911734
8.778125	0.992331	0.911734
8.781250	0.229374	0.148777
8.784375	0.992331	0.911734
8.787500	0.610853	0.530255
8.790625	0.610853	0.530255
8.793750	0.229374	0.148777
8.796875	0.992331	0.911734
8.800000	0.610853	0.530255
8.803125	-0.152105	-0.232702
8.806250	0.610853	0.530255
8.809375	0.229374	0.148777
8.812500	0.610853	0.530255
8.815625	0.992331	0.911734
8.818750	0.229374	0.148777
8.821875	0.229374	0.148777
8.825000	0.610853	0.530255
8.828125	0.992331	0.911734
8.831250	0.229374	0.148777
8.834375	-0.152105	-0.232702
8.837500	0.610853	0.530255
8.840625	0.229374	0.148777
8.843750	0.229374	0.148777
8.846875	0.992331	0.911734
8.850000	0.992331	0.911734
8.853125	1.373810	1.293213
8.856250	0.229374	0.148777
8.859375	0.992331	0.911734
8.862500	-0.152105	-0.232702
8.865625	-0.152105	-0.232702
8.868750	-0.915062	-0.995659
8.871875	0.229374	0.148777
8.875000	0.610853	0.530255
8.878125	1.373810	1.293213
8.881250	0.229374	0.148777
8.884375	0.992331	0.911734
8.887500	0.992331	0.911734
8.890625	0.992331	0.911734
8.893750	0.610853	0.530255
8.896875	1.373810	1.293213
8.900000	0.229374	0.148777
8.903125	0.610853	0.530255
8.906250	0.229374	0.148777
8.909375	0.610853	0.530255
8.912500	0.610853	0.530255
8.915625	0.229374	0.148777
8.918750	0.229374	0.148777
8.921875	0.610853	0.530255
8.925000	0.992331	0.911734
8.928125	1.755289	1.674691
8.931250	0.610853	0.530255
8.934375	0.992331	0.911734
8.937500	0.992331	0.911734
8.940625	0.610853	0.530255
8.943750	0.229374	0.148777
8.946875	0.992331	0.911734
8.950000	0.992331	0.911734
8.953125	0.610853	0.530255
8.956250	0.229374	0.148777
8.959375	0.229374	0.148777
8.962500	0.229374	0.148777
8.965625	1.373810	1.293213
8.968750	0.229374	0.148777
8.971875	0.992331	0.911734
8.975000	0.992331	0.911734
8.978125	0.992331	0.911734
8.981250	0.229374	0.148777
8.984375	1.373810	1.293213
8.987500	-0.152105	-0.232702
8.990625	-0.152105	-0.232702
8.993750	-0.152105	-0.232702
8.996875	1.755289	1.674691
9.000000	1.373810	1.293213
9.003125	0.992331	0.911734
9.006250	0.610853	0.530255
9.009375	0.992331	0.911734
9.012500	0.610853	0.530255
9.015625	0.992331	0.911734
9.018750	0.610853	0.530255
9.021875	0.992331	0.911734
9.025000	1.755289	1.674691
9.028125	-0.152105	-0.232702
9.031250	0.229374	0.148777
9.034375	0.229374	0.148777
9.037500	0.610853	0.530255
9.040625	1.373810	1.293213
9.043750	0.992331	0.911734
9.046875	0.229374	0.148777
9.050000	0.992331	0.911734
9.053125	1.373810	1.293213
9.056250	0.229374	0.148777
9.059375	1.373810	1.293213
9.062500	0.610853	0.530255
9.065625	0.610853	0.530255
9.068750	0.610853	0.530255
9.071875	1.373810	1.293213
9.075000	0.992331	0.911734
9.078125	0.610853	0.530255
9.081250	0.610853	0.530255
9.084375	-0.152105	-0.232702
9.087500	0.610853	0.530255
9.090625	0.610853	0.530255
9.093750	1.755289	1.674691
9.096875	0.610853	0.530255
9.100000	0.229374	0.148777
9.103125	0.229374	0.148777
9.106250	0.610853	0.530255
9.109375	-0.152105	-0.232702
9.112500	0.229374	0.148777
9.115625	-0.152105	-0.232702
9.118750	1.373810	1.293213
9.121875	0.610853	0.530255
9.125000	0.610853	0.530255
9.128125	0.229374	0.148777
9.131250	0.610853	0.530255
9.134375	0.992331	0.911734
9.137500	0.229374	0.148777
9.140625	0.992331	0.911734
9.143750	0.610853	0.530255
9.146875	1.373810	1.293213
9.150000	0.610853	0.530255
9.153125	1.373810	1.293213
9.156250	1.373810	1.293213
9.159375	0.992331	0.911734
9.162500	0.610853	0.530255
9.165625	0.992331	0.911734
9.168750	0.610853	0.530255
9.171875	0.992331	0.911734
9.175000	0.992331	0.911734
9.178125	0.610853	0.530255
9.181250	0.610853	0.530255
9.184375	0.992331	0.911734
9.187500	0.610853	0.530255
9.190625	0.992331	0.911734
9.193750	0.992331	0.911734
9.196875	0.229374	0.148777
9.200000	0.992331	0.911734
9.203125	0.610853	0.530255
9.206250	1.373810	1.293213
9.209375	0.992331	0.911734
9.212500	0.610853	0.530255
9.215625	0.229374	0.148777
9.218750	0.992331	0.911734
9.221875	0.610853	0.530255
9.225000	0.610853	0.530255
9.228125	0.229374	0.148777
9.231250	-0.533584	-0.614181
9.234375	-0.152105	-0.232702
9.237500	0.229374	0.148777
9.240625	0.610853	0.530255
9.243750	-0.152105	-0.232702
9.246875	0.992331	0.911734
9.250000	0.610853	0.530255
9.253125	1.373810	1.293213
9.256250	0.992331	0.911734
9.259375	0.229374	0.148777
9.262500	0.229374	0.148777
9.265625	0.992331	0.911734
9.268750	0.992331	0.911734
9.271875	0.610853	0.530255
9.275000	0.610853	0.530255
9.278125	0.610853	0.530255
9.281250	0.610853	0.530255
9.284375	0.610853	0.530255
9.287500	0.992331	0.911734
9.290625	0.229374	0.148777
9.293750	0.992331	0.911734
9.296875	0.229374	0.148777
9.300000	0.992331	0.911734
9.303125	0.229374	0.148777
9.306250	1.373810	1.293213
9.309375	1.373810	1.293213
9.312500	0.992331	0.911734
9.315625	0.610853	0.530255
9.318750	1.755289	1.674691
9.321875	0.992331	0.911734
9.325000	0.610853	0.530255
9.328125	0.229374	0.148777
9.331250	-0.152105	-0.232702
9.334375	0.992331	0.911734
9.337500	0.992331	0.911734
9.340625	0.610853	0.530255
9.343750	-0.152105	-0.232702
9.346875	0.992331	0.911734
9.350000	0.229374	0.148777
9.353125	0.610853	0.530255
9.356250	-0.152105	-0.232702
9.359375	-0.533584	-0.614181
9.362500	0.229374	0.148777
9.365625	1.373810	1.293213
9.368750	0.992331	0.911734
9.371875	0.610853	0.530255
9.375000	0.992331	0.911734
9.378125	0.610853	0.530255
9.381250	0.992331	0.911734
9.384375	0.992331	0.911734
9.387500	0.992331	0.911734
9.390625	0.992331	0.911734
9.393750	0.992331	0.911734
9.396875	1.373810	1.293213
9.400000	0.610853	0.530255
9.403125	0.992331	0.911734
9.406250	1.373810	1.293213
9.409375	1.373810	1.293213
9.412500	0.610853	0.530255
9.415625	-0.533584	-0.614181
9.418750	0.992331	0.911734
9.421875	0.229374	0.148777
9.425000	0.610853	0.530255
9.428125	0.610853	0.530255
9.431250	0.610853	0.530255
9.434375	0.610853	0.530255
9.437500	0.992331	0.911734
9.440625	0.229374	0.148777
9.443750	0.610853	0.530255
9.446875	0.229374	0.148777
9.450000	0.992331	0.911734
9.453125	0.992331	0.911734
9.456250	0.992331	0.911734
9.459375	0.610853	0.530255
9.462500	0.992331	0.911734
9.465625	0.610853	0.530255
9.468750	0.610853	0.530255
9.471875	0.610853	0.530255
9.475000	0.229374	0.148777
9.478125	-0.533584	-0.614181
9.481250	0.229374	0.148777
9.484375	-0.152105	-0.232702
9.487500	0.992331	0.911734
9.490625	0.610853	0.530255
9.493750	0.992331	0.911734
9.496875	0.610853	0.530255
9.500000	0.992331	0.911734
9.503125	0.992331	0.911734
9.506250	0.992331	0.911734
9.509375	0.229374	0.148777
9.512500	0.992331	0.911734
9.515625	0.229374	0.148777
9.518750	0.992331	0.911734
9.521875	0.229374	0.148777
9.525000	0.229374	0.148777
9.528125	0.610853	0.530255
9.531250	0.610853	0.530255
9.534375	0.992331	0.911734
9.537500	0.610853	0.530255
9.540625	0.610853	0.530255
9.543750	0.992331	0.911734
9.546875	0.610853	0.530255
9.550000	0.992331	0.911734
9.553125	0.992331	0.911734
9.556250	0.992331	0.911734
9.559375	0.610853	0.530255
9.562500	0.992331	0.911734
9.565625	0.610853	0.530255
9.568750	0.992331	0.911734
9.571875	0.229374	0.148777
9.575000	0.229374	0.148777
9.578125	0.992331	0.911734
9.581250	1.373810	1.293213
9.584375	0.992331	0.911734
9.587500	0.229374	0.148777
9.590625	0.610853	0.530255
9.593750	0.992331	0.911734
9.596875	0.229374	0.148777
9.600000	0.992331	0.911734
9.603125	-0.533584	-0.614181
9.606250	-0.152105	-0.232702
9.609375	0.229374	0.148777
9.612500	0.610853	0.530255
9.615625	0.992331	0.911734
9.618750	0.610853	0.530255
9.621875	1.373810	1.293213
9.625000	1.373810	1.293213
9.628125	0.229374	0.148777
9.631250	1.373810	1.293213
9.634375	0.229374	0.148777
9.637500	1.373810	1.293213
9.640625	0.992331	0.911734
9.643750	0.610853	0.530255
9.646875	1.373810	1.293213
9.650000	-0.152105	-0.232702
9.653125	0.992331	0.911734
9.656250	0.610853	0.530255
9.659375	0.992331	0.911734
9.662500	0.992331	0.911734
9.665625	1.373810	1.293213
9.668750	0.610853	0.530255
9.671875	0.610853	0.530255
9.675000	0.610853	0.530255
9.678125	0.610853	0.530255
9.681250	0.229374	0.148777
9.684375	0.610853	0.530255
9.687500	0.992331	0.911734
9.690625	0.992331	0.911734
9.693750	0.229374	0.148777
9.696875	1.373810	1.293213
9.700000	0.610853	0.530255
9.703125	0.610853	0.530255
9.706250	0.229374	0.148777
9.709375	0.992331	0.911734
9.712500	0.610853	0.530255
9.715625	0.610853	0.530255
9.718750	0.992331	0.911734
9.721875	0.992331	0.911734
9.725000	0.229374	0.148777
9.728125	-0.152105	-0.232702
9.731250	-0.152105	-0.232702
9.734375	0.992331	0.911734
9.737500	0.992331	0.911734
9.740625	0.229374	0.148777
9.743750	0.229374	0.148777
9.746875	0.992331	0.911734
9.750000	0.992331	0.911734
9.753125	0.992331	0.911734
9.756250	1.373810	1.293213
9.759375	0.229374	0.148777
9.762500	0.229374	0.148777
9.765625	0.992331	0.911734
9.768750	1.373810	1.293213
9.771875	0.992331	0.911734
9.775000	0.610853	0.530255
9.778125	0.992331	0.911734
9.781250	0.229374	0.148777
9.784375	0.610853	0.530255
9.787500	0.610853	0.530255
9.790625	0.610853	0.530255
9.793750	0.992331	0.911734
9.796875	0.992331	0.911734
9.800000	0.992331	0.911734
9.803125	0.610853	0.530255
9.806250	0.610853	0.530255
9.809375	0.992331	0.911734
9.812500	0.610853	0.530255
9.815625	0.992331	0.911734
9.818750	0.992331	0.911734
9.821875	0.992331	0.911734
9.825000	1.755289	1.674691
9.828125	0.229374	0.148777
9.831250	0.610853	0.530255
9.834375	0.229374	0.148777
9.837500	0.992331	0.911734
9.840625	0.992331	0.911734
9.843750	0.610853	0.530255
9.846875	-0.152105	-0.232702
9.850000	-0.152105	-0.232702
9.853125	-0.533584	-0.614181
9.856250	0.610853	0.530255
9.859375	0.992331	0.911734
9.862500	0.229374	0.148777
9.865625	0.992331	0.911734
9.868750	0.992331	0.911734
9.871875	0.992331	0.911734
9.875000	0.610853	0.530255
9.878125	0.992331	0.911734
9.881250	0.610853	0.530255
9.884375	0.229374	0.148777
9.887500	0.992331	0.911734
9.890625	0.992331	0.911734
9.893750	0.610853	0.530255
9.896875	0.610853	0.530255
9.900000	1.755289	1.674691
9.903125	0.229374	0.148777
9.906250	0.610853	0.530255
9.909375	1.373810	1.293213
9.912500	1.755289	1.674691
9.915625	0.610853	0.530255
9.918750	0.992331	0.911734
9.921875	-0.152105	-0.232702
9.925000	0.992331	0.911734
9.928125	0.992331	0.911734
9.931250	0.610853	0.530255
9.934375	1.373810	1.293213
9.937500	0.610853	0.530255
9.940625	0.610853	0.530255
9.943750	0.610853	0.530255
9.946875	0.229374	0.148777
9.950000	0.610853	0.530255
9.953125	0.992331	0.911734
9.956250	0.992331	0.911734
9.959375	0.992331	0.911734
9.962500	0.992331	0.911734
9.965625	0.610853	0.530255
9.968750	0.610853	0.530255
9.971875	-0.533584	-0.614181
9.975000	0.229374	0.148777
9.978125	0.229374	0.148777
9.981250	1.373810	1.293213
9.984375	0.610853	0.530255
9.987500	0.992331	0.911734
9.990625	0.229374	0.148777
9.993750	0.610853	0.530255
9.996875	0.992331	0.911734
10.000000	0.610853	0.530255
10.003125	0.229374	0.148777
10.006250	0.610853	0.530255
10.009375	0.610853	0.530255
10.012500	0.992331	0.911734
10.015625	0.992331	0.911734
10.018750	0.992331	0.911734
10.021875	0.610853	0.530255
10.025000	0.610853	0.530255
10.028125	0.610853	0.530255
10.031250	0.992331	0.911734
10.034375	0.610853	0.530255
10.037500	0.992331	0.911734
10.040625	0.992331	0.911734
10.043750	1.373810	1.293213
10.046875	1.373810	1.293213
10.050000	0.992331	0.911734
10.053125	0.992331	0.911734
10.056250	0.992331	0.911734
10.059375	0.610853	0.530255
10.062500	0.610853	0.530255
10.065625	0.229374	0.148777
10.068750	0.229374	0.148777
10.071875	0.992331	0.911734
10.075000	0.610853	0.530255
10.078125	0.229374	0.148777
10.081250	0.610853	0.530255
10.084375	0.610853	0.530255
10.087500	0.610853	0.530255
10.090625	0.229374	0.148777
10.093750	-0.533584	-0.614181
10.096875	-0.152105	-0.232702
10.100000	0.229374	0.148777
10.103125	1.373810	1.293213
10.106250	-0.152105	-0.232702
10.109375	1.373810	1.293213
10.112500	0.610853	0.530255
10.115625	1.373810	1.293213
10.118750	0.610853	0.530255
10.121875	0.992331	0.911734
10.125000	0.992331	0.911734
10.128125	0.992331	0.911734
10.131250	0.610853	0.530255
10.134375	0.229374	0.148777
10.137500	0.992331	0.911734
10.140625	0.610853	0.530255
10.143750	0.610853	0.530255
10.146875	0.992331	0.911734
10.150000	0.992331	0.911734
10.153125	1.373810	1.293213
10.156250	0.610853	0.530255
10.159375	0.992331	0.911734
10.162500	0.229374	0.148777
10.165625	0.229374	0.148777
10.168750	0.229374	0.148777
10.171875	0.992331	0.911734
10.175000	0.610853	0.530255
10.178125	-0.152105	-0.232702
10.181250	0.992331	0.911734
10.184375	0.610853	0.530255
10.187500	0.610853	0.530255
10.190625	0.229374	0.148777
10.193750	0.992331	0.911734
10.196875	0.610853	0.530255
10.200000	0.610853	0.530255
10.203125	1.373810	1.293213
10.206250	0.610853	0.530255
10.209375	0.992331	0.911734
10.212500	0.610853	0.530255
10.215625	0.229374	0.148777
10.218750	0.229374	0.148777
10.221875	-0.152105	-0.232702
10.225000	0.992331	0.911734
10.228125	0.610853	0.530255
10.231250	0.229374	0.148777
10.234375	-0.152105	-0.232702
10.237500	1.373810	1.293213
10.240625	-0.152105	-0.232702
10.243750	0.610853	0.530255
10.246875	0.610853	0.530255
10.250000	1.373810	1.293213
10.253125	0.992331	0.911734
10.256250	0.229374	0.148777
10.259375	0.992331	0.911734
10.262500	0.992331	0.911734
10.265625	0.229374	0.148777
10.268750	0.229374	0.148777
10.271875	0.992331	0.911734
10.275000	0.610853	0.530255
10.278125	0.992331	0.911734
10.281250	-0.152105	-0.232702
10.284375	0.992331	0.911734
10.287500	0.229374	0.148777
10.290625	0.992331	0.911734
10.293750	0.992331	0.911734
10.296875	0.610853	0.530255
10.300000	0.610853	0.530255
10.303125	0.992331	0.911734
10.306250	1.373810	1.293213
10.309375	0.229374	0.148777
10.312500	0.610853	0.530255
10.315625	0.610853	0.530255
10.318750	0.610853	0.530255
10.321875	0.610853	0.530255
10.325000	0.229374	0.148777
10.328125	0.992331	0.911734
10.331250	0.610853	0.530255
10.334375	0.229374	0.148777
10.337500	0.229374	0.148777
10.340625	-0.152105	-0.232702
10.343750	-0.152105	-0.232702
10.346875	-0.152105	-0.232702
10.350000	0.229374	0.148777
10.353125	0.610853	0.530255
10.356250	0.992331	0.911734
10.359375	0.610853	0.530255
10.362500	0.992331	0.911734
10.365625	0.992331	0.911734
10.368750	0.992331	0.911734
10.371875	0.992331	0.911734
10.375000	0.229374	0.148777
10.378125	0.992331	0.911734
10.381250	1.373810	1.293213
10.384375	0.610853	0.530255
10.387500	0.992331	0.911734
10.390625	0.992331	0.911734
10.393750	0.992331	0.911734
10.396875	0.992331	0.911734
10.400000	0.610853	0.530255
10.403125	1.373810	1.293213
10.406250	0.610853	0.530255
10.409375	-0.152105	-0.232702
10.412500	1.373810	1.293213
10.415625	0.610853	0.530255
10.418750	0.992331	0.911734
10.421875	0.610853	0.530255
10.425000	1.373810	1.293213
10.428125	0.992331	0.911734
10.431250	-0.152105	-0.232702
10.434375	0.992331	0.911734
10.437500	0.610853	0.530255
10.440625	0.610853	0.530255
10.443750	0.610853	0.530255
10.446875	0.992331	0.911734
10.450000	0.610853	0.530255
10.453125	0.992331	0.911734
10.456250	1.373810	1.293213
10.459375	0.229374	0.148777
10.462500	-0.533584	-0.614181
10.465625	-0.533584	-0.614181
10.468750	-0.152105	-0.232702
10.471875	0.992331	0.911734
10.475000	0.610853	0.530255
10.478125	0.610853	0.530255
10.481250	0.610853	0.530255
10.484375	0.610853	0.530255
10.487500	0.229374	0.148777
10.490625	0.992331	0.911734
10.493750	0.992331	0.911734
10.496875	0.992331	0.911734
10.500000	0.610853	0.530255
10.503125	0.992331	0.911734
10.506250	0.992331	0.911734
10.509375	0.992331	0.911734
10.512500	0.992331	0.911734
10.515625	0.610853	0.530255
10.518750	0.992331	0.911734
10.521875	0.610853	0.530255
10.525000	0.229374	0.148777
10.528125	0.992331	0.911734
10.531250	0.992331	0.911734
10.534375	0.610853	0.530255
10.537500	0.610853	0.530255
10.540625	0.992331	0.911734
10.543750	0.610853	0.530255
10.546875	1.373810	1.293213
10.550000	0.229374	0.148777
10.553125	0.992331	0.911734
10.556250	0.992331	0.911734
10.559375	-0.152105	-0.232702
10.562500	0.229374	0.148777
10.565625	0.229374	0.148777
10.568750	0.610853	0.530255
10.571875	0.229374	0.148777
10.575000	0.610853	0.530255
10.578125	0.992331	0.911734
10.581250	0.229374	0.148777
10.584375	0.992331	0.911734
10.587500	-0.533584	-0.614181
10.590625	-0.152105	-0.232702
10.593750	-0.152105	-0.232702
10.596875	0.992331	0.911734
10.600000	0.992331	0.911734
10.603125	0.229374	0.148777
10.606250	0.229374	0.148777
10.609375	0.610853	0.530255
10.612500	0.992331	0.911734
10.615625	0.992331	0.911734
10.618750	0.229374	0.148777
10.621875	0.992331	0.911734
10.625000	0.992331	0.911734
10.628125	1.755289	1.674691
10.631250	1.373810	1.293213
10.634375	0.610853	0.530255
10.637500	0.610853	0.530255
10.640625	0.229374	0.148777
10.643750	0.992331	0.911734
10.646875	0.610853	0.530255
10.650000	0.992331	0.911734
10.653125	1.373810	1.293213
10.656250	0.992331	0.911734
10.659375	0.610853	0.530255
10.662500	0.992331	0.911734
10.665625	0.229374	0.148777
10.668750	0.229374	0.148777
10.671875	0.610853	0.530255
10.675000	0.992331	0.911734
10.678125	0.610853	0.530255
10.681250	0.610853	0.530255
10.684375	1.373810	1.293213
10.687500	0.992331	0.911734
10.690625	0.610853	0.530255
10.693750	0.610853	0.530255
10.696875	0.610853	0.530255
10.700000	0.992331	0.911734
10.703125	0.229374	0.148777
10.706250	0.610853	0.530255
10.709375	-0.915062	-0.995659
10.712500	-0.533584	-0.614181
10.715625	-0.152105	-0.232702
10.718750	0.229374	0.148777
10.721875	0.610853	0.530255
10.725000	0.610853	0.530255
10.728125	0.610853	0.530255
10.731250	0.610853	0.530255
10.734375	0.229374	0.148777
10.737500	0.610853	0.530255
10.740625	0.610853	0.530255
10.743750	0.229374	0.148777
10.746875	0.992331	0.911734
10.750000	0.992331	0.911734
10.753125	1.373810	1.293213
10.756250	0.992331	0.911734
10.759375	0.992331	0.911734
10.762500	0.610853	0.530255
10.765625	0.610853	0.530255
10.768750	0.992331	0.911734
10.771875	0.610853	0.530255
10.775000	1.373810	1.293213
10.778125	0.992331	0.911734
10.781250	0.610853	0.530255
10.784375	0.610853	0.530255
10.787500	0.610853	0.530255
10.790625	0.610853	0.530255
10.793750	0.610853	0.530255
10.796875	0.610853	0.530255
10.800000	0.610853	0.530255
10.803125	0.610853	0.530255
10.806250	0.610853	0.530255
10.809375	0.229374	0.148777
10.812500	0.992331	0.911734
10.815625	1.373810	1.293213
10.818750	0.610853	0.530255
10.821875	0.610853	0.530255
10.825000	0.610853	0.530255
10.828125	0.229374	0.148777
10.831250	-0.533584	-0.614181
10.834375	0.610853	0.530255
10.837500	0.229374	0.148777
10.840625	0.229374	0.148777
10.843750	0.610853	0.530255
10.846875	0.992331	0.911734
10.850000	0.610853	0.530255
10.853125	1.373810	1.293213
10.856250	0.610853	0.530255
10.859375	1.373810	1.293213
10.862500	0.992331	0.911734
10.865625	0.610853	0.530255
10.868750	0.229374	0.148777
10.871875	0.992331	0.911734
10.875000	0.610853	0.530255
10.878125	0.992331	0.911734
10.881250	0.610853	0.530255
10.884375	0.992331	0.911734
10.887500	0.610853	0.530255
10.890625	0.229374	0.148777
10.893750	0.992331	0.911734
10.896875	0.610853	0.530255
10.900000	0.610853	0.530255
10.903125	0.229374	0.148777
10.906250	0.610853	0.530255
10.909375	1.373810	1.293213
10.912500	0.992331	0.911734
10.915625	1.373810	1.293213
10.918750	0.229374	0.148777
10.921875	-0.152105	-0.232702
10.925000	0.992331	0.911734
10.928125	0.992331	0.911734
10.931250	0.610853	0.530255
10.934375	0.229374	0.148777
10.937500	0.610853	0.530255
10.940625	1.373810	1.293213
10.943750	0.992331	0.911734
10.946875	0.992331	0.911734
10.950000	0.229374	0.148777
10.953125	0.992331	0.911734
10.956250	-1.296541	-1.377138
10.959375	-0.152105	-0.232702
10.962500	0.229374	0.148777
10.965625	0.992331	0.911734
10.968750	0.610853	0.530255
10.971875	0.610853	0.530255
10.975000	0.992331	0.911734
10.978125	0.610853	0.530255
10.981250	0.229374	0.148777
10.984375	0.992331	0.911734
10.987500	0.610853	0.530255
10.990625	0.992331	0.911734
10.993750	0.610853	0.530255
10.996875	0.992331	0.911734
11.000000	0.992331	0.911734
11.003125	0.992331	0.911734
11.006250	0.992331	0.911734
11.009375	0.229374	0.148777
11.012500	0.229374	0.148777
11.015625	0.992331	0.911734
11.018750	0.992331	0.911734
11.021875	-0.152105	-0.232702
11.025000	0.992331	0.911734
11.028125	0.992331	0.911734
11.031250	0.992331	0.911734
11.034375	0.992331	0.911734
11.037500	0.229374	0.148777
11.040625	-0.152105	-0.232702
11.043750	0.992331	0.911734
11.046875	0.229374	0.148777
11.050000	0.610853	0.530255
11.053125	0.610853	0.530255
11.056250	0.610853	0.530255
11.059375	0.610853	0.530255
11.062500	0.992331	0.911734
11.065625	0.992331	0.911734
11.068750	0.610853	0.530255
11.071875	0.992331	0.911734
11.075000	0.610853	0.530255
11.078125	-0.533584	-0.614181
11.081250	0.610853	0.530255
11.084375	-0.152105	-0.232702
11.087500	0.992331	0.911734
11.090625	0.992331	0.911734
11.093750	0.229374	0.148777
11.096875	0.610853	0.530255
11.100000	-0.152105	-0.232702
11.103125	0.992331	0.911734
11.106250	0.992331	0.911734
11.109375	0.229374	0.148777
11.112500	0.610853	0.530255
11.115625	0.610853	0.530255
11.118750	0.229374	0.148777
11.121875	1.373810	1.293213
11.125000	0.992331	0.911734
11.128125	0.992331	0.911734
11.131250	0.610853	0.530255
11.134375	0.610853	0.530255
11.137500	0.992331	0.911734
11.140625	0.610853	0.530255
11.143750	0.992331	0.911734
11.146875	0.992331	0.911734
11.150000	0.992331	0.911734
11.153125	0.992331	0.911734
11.156250	0.992331	0.911734
11.159375	0.992331	0.911734
11.162500	1.373810	1.293213
11.165625	0.610853	0.530255
11.168750	0.229374	0.148777
11.171875	0.229374	0.148777
11.175000	0.610853	0.530255
11.178125	0.229374	0.148777
11.181250	0.610853	0.530255
11.184375	0.610853	0.530255
11.187500	0.229374	0.148777
11.190625	0.229374	0.148777
11.193750	0.992331	0.911734
11.196875	-0.152105	-0.232702
11.200000	0.992331	0.911734
11.203125	-0.533584	-0.614181
11.206250	-0.152105	-0.232702
11.209375	-0.152105	-0.232702
11.212500	0.992331	0.911734
11.215625	0.229374	0.148777
11.218750	2.136767	2.056170
11.221875	0.229374	0.148777
11.225000	0.610853	0.530255
11.228125	1.373810	1.293213
11.231250	0.229374	0.148777
11.234375	0.229374	0.148777
11.237500	0.992331	0.911734
11.240625	0.610853	0.530255
11.243750	0.992331	0.911734
11.246875	0.229374	0.148777
11.250000	1.373810	1.293213
11.253125	0.992331	0.911734
11.256250	0.992331	0.911734
11.259375	0.992331	0.911734
11.262500	0.992331	0.911734
11.265625	0.229374	0.148777
11.268750	0.229374	0.148777
