time_s	force_N
15.727860	-0.109821
15.729930	0.668827
15.732000	0.668827
15.734070	0.279503
15.736140	1.058151
15.738210	0.279503
15.740280	-0.109821
15.742350	0.668827
15.744420	0.668827
15.746490	0.668827
15.748560	0.668827
15.750630	0.668827
15.752700	1.447475
15.754770	1.058151
15.756840	1.058151
15.758910	0.279503
15.760980	0.279503
15.763050	0.668827
15.765120	0.668827
15.767190	0.279503
15.769260	0.279503
15.771330	0.279503
15.773400	0.668827
15.775470	0.279503
15.777540	1.058151
15.779610	0.279503
15.781680	0.668827
15.783750	0.668827
15.785820	0.279503
15.787890	0.668827
15.789960	1.058151
15.792030	0.279503
15.794100	-0.109821
15.796170	0.668827
15.798240	1.058151
15.800310	0.279503
15.802380	0.668827
15.804450	0.279503
15.806520	0.668827
15.808590	0.279503
15.810660	0.668827
15.812730	0.279503
15.814800	1.058151
15.816870	-0.109821
15.818940	1.058151
15.821010	0.668827
15.823080	0.279503
15.825150	0.668827
15.827220	0.668827
15.829290	1.058151
15.831360	0.279503
15.833430	0.668827
15.835500	0.668827
15.837570	0.279503
15.839640	-0.109821
15.841710	1.058151
15.843780	0.668827
15.845850	0.279503
15.847920	-0.109821
15.849990	0.668827
15.852060	1.058151
15.854130	0.668827
15.856200	0.668827
15.858270	1.058151
15.860340	1.058151
15.862410	0.279503
15.864480	0.668827
15.866550	0.279503
15.868620	1.058151
15.870690	1.058151
15.872760	0.668827
15.874830	1.058151
15.876900	0.279503
15.878970	0.279503
15.881040	0.279503
15.883110	1.058151
15.885180	1.058151
15.887250	0.668827
15.889320	1.058151
15.891390	0.279503
15.893460	0.279503
15.895530	0.668827
15.897600	0.279503
15.899670	-0.109821
15.901740	1.058151
15.903810	0.279503
15.905880	0.279503
15.907950	0.279503
15.910020	1.058151
15.912090	0.668827
15.914160	0.279503
15.916230	0.279503
15.918300	-0.109821
15.920370	0.668827
15.922440	0.279503
15.924510	-0.109821
15.926580	-0.109821
15.928650	0.279503
15.930720	1.058151
15.932790	0.668827
15.934860	0.279503
15.936930	0.668827
15.939000	1.058151
15.941070	0.279503
15.943140	-0.499145
15.945210	0.668827
15.947280	-0.109821
15.949350	1.058151
15.951420	1.447475
15.953490	0.668827
15.955560	1.058151
15.957630	0.279503
15.959700	0.279503
15.961770	0.668827
15.963840	0.668827
15.965910	0.668827
15.967980	0.668827
15.970050	0.279503
15.972120	-0.109821
15.974190	0.668827
15.976260	1.058151
15.978330	0.279503
15.980400	0.668827
15.982470	0.279503
15.984540	0.668827
15.986610	0.668827
15.988680	0.668827
15.990750	1.058151
15.992820	0.668827
15.994890	0.668827
15.996960	0.668827
15.999030	0.668827
16.001100	0.668827
16.003170	1.058151
16.005240	1.058151
16.007310	0.279503
16.009380	1.058151
16.011450	0.279503
16.013520	1.058151
16.015590	0.668827
16.017660	-0.499145
16.019730	-0.109821
16.021800	0.279503
16.023870	1.058151
16.025940	0.668827
16.028010	0.279503
16.030080	0.668827
16.032150	0.668827
16.034220	0.668827
16.036290	1.836799
16.038360	1.058151
16.040430	0.668827
16.042500	1.447475
16.044570	0.668827
16.046640	0.668827
16.048710	0.279503
16.050780	0.279503
16.052850	0.279503
16.054920	0.668827
16.056990	0.668827
16.059060	0.668827
16.061130	0.279503
16.063200	0.279503
16.065270	0.668827
16.067340	1.058151
16.069410	0.279503
16.071480	1.058151
16.073550	0.668827
16.075620	0.279503
16.077690	0.668827
16.079760	0.668827
16.081830	0.668827
16.083900	0.279503
